114,514,114,0,-1,114,514,114,514,0,12,19,19,810,0,0,-1,-70,-6,95,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,215,19,19,810,1,0,-2,-42,-97,-71,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,215,19,19,810,0,0,-1,3,7,-31,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,215,19,19,810,-1,0,-1,-6,-10,-51,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,-9,19,19,810,0,0,-1,43,50,125,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,-11,19,19,810,0,0,-2,24,1,-16,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,-8,19,19,810,0,0,-3,-69,-59,-109,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,-10,19,19,810,0,0,-2,-3,-14,19,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,-4,19,19,810,0,0,-2,7,-1,-1,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,-2,19,19,810,0,0,-1,-2,4,-12,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,-2,19,19,810,0,0,-2,0,0,-1,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,-2,19,19,810,0,0,-2,-1,0,0,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,-2,19,19,810,0,0,-2,-1,0,0,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
114,514,114,0,0,114,514,114,514,0,-2,19,19,810,0,0,-2,0,0,0,19,19,810,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3500,0,0
